date,shelter,capacity_actual_bed,capacity_funding_bed,occupied_bed,unoccupied_beds,unavailable_beds,capacity_actual_room,capacity_funding_room,occupied_rooms,unoccupied_rooms,unavailable_rooms,occupancy_rate_bed,occupancy_rate_rooms,service_user_count
2023-02-21,Shelter 3,107,144,35,72,37,104,141,15,89,37,0.32710280373831774,0.14423076923076922,50
2023-02-22,Shelter 3,127,141,27,100,14,137,145,25,112,8,0.2125984251968504,0.18248175182481752,52
2023-02-23,Shelter 3,107,142,28,79,35,121,144,20,101,23,0.2616822429906542,0.1652892561983471,48
2023-02-24,Shelter 3,121,145,34,87,24,127,149,22,105,22,0.2809917355371901,0.1732283464566929,56
2023-02-25,Shelter 3,130,147,31,99,17,121,140,25,96,19,0.23846153846153847,0.2066115702479339,56
2023-02-26,Shelter 3,107,142,28,79,35,109,145,27,82,36,0.2616822429906542,0.24770642201834864,55
2023-02-27,Shelter 3,117,150,29,88,33,134,142,21,113,8,0.24786324786324787,0.15671641791044777,50
2023-02-28,Shelter 3,126,143,20,106,17,128,150,28,100,22,0.15873015873015872,0.21875,48
2023-03-01,Shelter 3,128,150,26,102,22,117,147,24,93,30,0.203125,0.20512820512820512,50
2023-03-02,Shelter 3,108,142,25,83,34,113,142,22,91,29,0.23148148148148148,0.19469026548672566,47
2023-03-03,Shelter 3,129,141,36,93,12,105,150,18,87,45,0.27906976744186046,0.17142857142857143,54
2023-03-04,Shelter 3,123,140,26,97,17,103,150,24,79,47,0.21138211382113822,0.23300970873786409,50
2023-03-05,Shelter 3,117,146,32,85,29,139,140,24,115,1,0.27350427350427353,0.17266187050359713,56
2023-03-06,Shelter 3,132,141,25,107,9,129,150,18,111,21,0.1893939393939394,0.13953488372093023,43
2023-03-07,Shelter 3,120,150,30,90,30,109,145,21,88,36,0.25,0.1926605504587156,51
2023-03-08,Shelter 3,111,146,37,74,35,132,143,14,118,11,0.3333333333333333,0.10606060606060606,51
2023-03-09,Shelter 3,133,144,26,107,11,102,140,17,85,38,0.19548872180451127,0.16666666666666666,43
2023-03-10,Shelter 3,138,145,34,104,7,102,142,17,85,40,0.2463768115942029,0.16666666666666666,51
2023-03-11,Shelter 3,109,142,29,80,33,109,142,23,86,33,0.26605504587155965,0.21100917431192662,52
2023-03-12,Shelter 3,140,140,35,105,0,128,146,22,106,18,0.25,0.171875,57
2023-03-13,Shelter 3,111,142,34,77,31,104,148,24,80,44,0.3063063063063063,0.23076923076923078,58
2023-03-14,Shelter 3,128,147,28,100,19,108,150,18,90,42,0.21875,0.16666666666666666,46
2023-03-15,Shelter 3,110,147,29,81,37,114,141,19,95,27,0.2636363636363636,0.16666666666666666,48
2023-03-16,Shelter 3,100,149,30,70,49,137,142,16,121,5,0.3,0.11678832116788321,46
2023-03-17,Shelter 3,110,150,34,76,40,104,143,23,81,39,0.3090909090909091,0.22115384615384615,57
2023-03-18,Shelter 3,125,150,32,93,25,100,150,13,87,50,0.256,0.13,45
2023-03-19,Shelter 3,123,144,33,90,21,140,142,23,117,2,0.2682926829268293,0.16428571428571428,56
2023-03-20,Shelter 3,117,142,26,91,25,120,140,15,105,20,0.2222222222222222,0.125,41
2023-03-21,Shelter 3,124,144,30,94,20,112,140,21,91,28,0.24193548387096775,0.1875,51
2023-03-22,Shelter 3,115,148,29,86,33,122,140,28,94,18,0.25217391304347825,0.22950819672131148,57
2023-03-23,Shelter 3,100,145,35,65,45,109,142,22,87,33,0.35,0.2018348623853211,57
2023-03-24,Shelter 3,137,144,28,109,7,109,141,32,77,32,0.20437956204379562,0.29357798165137616,60
2023-03-25,Shelter 3,140,145,32,108,5,122,140,17,105,18,0.22857142857142856,0.13934426229508196,49
2023-03-26,Shelter 3,115,149,26,89,34,108,149,18,90,41,0.22608695652173913,0.16666666666666666,44
2023-03-27,Shelter 3,100,146,24,76,46,116,144,19,97,28,0.24,0.16379310344827586,43
2023-03-28,Shelter 3,138,144,27,111,6,134,146,19,115,12,0.1956521739130435,0.1417910447761194,46
2023-03-29,Shelter 3,106,150,20,86,44,102,144,21,81,42,0.18867924528301888,0.20588235294117646,41
2023-03-30,Shelter 3,114,142,27,87,28,101,143,14,87,42,0.23684210526315788,0.13861386138613863,41
2023-03-31,Shelter 3,122,148,31,91,26,128,150,23,105,22,0.2540983606557377,0.1796875,54
2023-04-01,Shelter 3,127,147,39,88,20,123,144,19,104,21,0.30708661417322836,0.15447154471544716,58
2023-04-02,Shelter 3,116,141,37,79,25,113,149,20,93,36,0.31896551724137934,0.17699115044247787,57
2023-04-03,Shelter 3,129,149,34,95,20,120,146,15,105,26,0.26356589147286824,0.125,49
2023-04-04,Shelter 3,122,144,28,94,22,127,142,15,112,15,0.22950819672131148,0.11811023622047244,43
2023-04-05,Shelter 3,138,144,33,105,6,139,141,30,109,2,0.2391304347826087,0.2158273381294964,63
2023-04-06,Shelter 3,130,143,25,105,13,129,149,21,108,20,0.19230769230769232,0.16279069767441862,46
2023-04-07,Shelter 3,123,150,24,99,27,134,149,25,109,15,0.1951219512195122,0.1865671641791045,49
2023-04-08,Shelter 3,118,142,28,90,24,124,150,24,100,26,0.23728813559322035,0.1935483870967742,52
2023-04-09,Shelter 3,110,146,28,82,36,137,142,16,121,5,0.2545454545454545,0.11678832116788321,44
2023-04-10,Shelter 3,132,142,31,101,10,115,140,31,84,25,0.23484848484848486,0.26956521739130435,62
2023-04-11,Shelter 3,109,141,37,72,32,117,146,17,100,29,0.3394495412844037,0.1452991452991453,54
2023-04-12,Shelter 3,125,147,28,97,22,100,143,26,74,43,0.224,0.26,54
2023-04-13,Shelter 3,121,150,27,94,29,135,149,25,110,14,0.2231404958677686,0.18518518518518517,52
2023-04-14,Shelter 3,133,140,25,108,7,135,150,16,119,15,0.18796992481203006,0.11851851851851852,41
2023-04-15,Shelter 3,130,141,25,105,11,120,141,19,101,21,0.19230769230769232,0.15833333333333333,44
2023-04-16,Shelter 3,120,150,26,94,30,131,146,26,105,15,0.21666666666666667,0.1984732824427481,52
2023-04-17,Shelter 3,118,144,29,89,26,139,144,22,117,5,0.2457627118644068,0.15827338129496402,51
2023-04-18,Shelter 3,118,150,25,93,32,139,147,21,118,8,0.211864406779661,0.1510791366906475,46
2023-04-19,Shelter 3,123,148,27,96,25,137,149,15,122,12,0.21951219512195122,0.10948905109489052,42
2023-04-20,Shelter 3,100,149,24,76,49,127,143,15,112,16,0.24,0.11811023622047244,39
2023-04-21,Shelter 3,135,149,34,101,14,135,143,24,111,8,0.2518518518518518,0.17777777777777778,58
2023-04-22,Shelter 3,127,145,31,96,18,102,147,23,79,45,0.2440944881889764,0.22549019607843138,54
2023-04-23,Shelter 3,106,149,24,82,43,137,142,21,116,5,0.22641509433962265,0.15328467153284672,45
2023-04-24,Shelter 3,135,147,29,106,12,100,142,23,77,42,0.21481481481481482,0.23,52
2023-04-25,Shelter 3,118,150,23,95,32,114,149,11,103,35,0.19491525423728814,0.09649122807017543,34
2023-04-26,Shelter 3,116,146,25,91,30,100,144,15,85,44,0.21551724137931033,0.15,40
2023-04-27,Shelter 3,119,146,37,82,27,109,142,25,84,33,0.31092436974789917,0.22935779816513763,62
2023-04-28,Shelter 3,133,148,34,99,15,107,142,16,91,35,0.2556390977443609,0.14953271028037382,50
2023-04-29,Shelter 3,137,145,27,110,8,112,150,15,97,38,0.19708029197080293,0.13392857142857142,42
2023-04-30,Shelter 3,121,147,24,97,26,139,147,19,120,8,0.19834710743801653,0.1366906474820144,43
2023-05-01,Shelter 3,134,144,26,108,10,117,144,21,96,27,0.19402985074626866,0.1794871794871795,47
2023-05-02,Shelter 3,110,140,39,71,30,121,144,21,100,23,0.35454545454545455,0.17355371900826447,60
2023-05-03,Shelter 3,140,144,40,100,4,111,142,18,93,31,0.2857142857142857,0.16216216216216217,58
2023-05-04,Shelter 3,100,148,29,71,48,112,144,18,94,32,0.29,0.16071428571428573,47
2023-05-05,Shelter 3,126,145,27,99,19,120,144,20,100,24,0.21428571428571427,0.16666666666666666,47
2023-05-06,Shelter 3,113,148,26,87,35,102,142,25,77,40,0.23008849557522124,0.24509803921568626,51
2023-05-07,Shelter 3,140,140,26,114,0,110,149,20,90,39,0.18571428571428572,0.18181818181818182,46
2023-05-08,Shelter 3,117,148,22,95,31,122,141,19,103,19,0.18803418803418803,0.1557377049180328,41
2023-05-09,Shelter 3,105,140,30,75,35,131,149,25,106,18,0.2857142857142857,0.19083969465648856,55
2023-05-10,Shelter 3,126,146,26,100,20,128,143,14,114,15,0.20634920634920634,0.109375,40
2023-05-11,Shelter 3,101,150,28,73,49,125,146,20,105,21,0.27722772277227725,0.16,48
2023-05-12,Shelter 3,105,141,21,84,36,119,148,18,101,29,0.2,0.15126050420168066,39
2023-05-13,Shelter 3,138,144,29,109,6,131,142,22,109,11,0.21014492753623187,0.16793893129770993,51
2023-05-14,Shelter 3,122,149,39,83,27,114,143,22,92,29,0.319672131147541,0.19298245614035087,61
2023-05-15,Shelter 3,116,146,25,91,30,132,142,16,116,10,0.21551724137931033,0.12121212121212122,41
2023-05-16,Shelter 3,134,148,38,96,14,136,143,35,101,7,0.2835820895522388,0.25735294117647056,73
2023-05-17,Shelter 3,104,146,29,75,42,111,147,15,96,36,0.27884615384615385,0.13513513513513514,44
2023-05-18,Shelter 3,131,146,31,100,15,104,146,19,85,42,0.2366412213740458,0.18269230769230768,50
2023-05-19,Shelter 3,102,143,37,65,41,102,150,11,91,48,0.3627450980392157,0.10784313725490197,48
2023-05-20,Shelter 3,139,144,34,105,5,132,150,21,111,18,0.2446043165467626,0.1590909090909091,55
2023-05-21,Shelter 3,126,147,32,94,21,113,144,23,90,31,0.25396825396825395,0.20353982300884957,55
2023-05-22,Shelter 3,102,141,26,76,39,123,147,22,101,24,0.2549019607843137,0.17886178861788618,48
2023-05-23,Shelter 3,114,147,33,81,33,135,146,21,114,11,0.2894736842105263,0.15555555555555556,54
2023-05-24,Shelter 3,130,148,37,93,18,126,145,13,113,19,0.2846153846153846,0.10317460317460317,50
2023-05-25,Shelter 3,140,142,31,109,2,105,142,14,91,37,0.22142857142857142,0.13333333333333333,45
2023-05-26,Shelter 3,111,140,23,88,29,115,148,23,92,33,0.2072072072072072,0.2,46
2023-05-27,Shelter 3,119,145,21,98,26,130,145,26,104,15,0.17647058823529413,0.2,47
2023-05-28,Shelter 3,111,142,31,80,31,124,143,22,102,19,0.27927927927927926,0.1774193548387097,53
2023-05-29,Shelter 3,134,144,36,98,10,124,150,17,107,26,0.26865671641791045,0.13709677419354838,53
2023-05-30,Shelter 3,114,148,25,89,34,112,144,19,93,32,0.21929824561403508,0.16964285714285715,44
2023-05-31,Shelter 3,124,140,26,98,16,102,147,16,86,45,0.20967741935483872,0.1568627450980392,42
2023-06-01,Shelter 3,106,147,32,74,41,116,140,28,88,24,0.3018867924528302,0.2413793103448276,60
2023-06-02,Shelter 3,134,150,26,108,16,128,143,18,110,15,0.19402985074626866,0.140625,44
2023-06-03,Shelter 3,104,150,32,72,46,111,142,17,94,31,0.3076923076923077,0.15315315315315314,49
2023-06-04,Shelter 3,122,150,31,91,28,122,143,27,95,21,0.2540983606557377,0.22131147540983606,58
2023-06-05,Shelter 3,115,144,30,85,29,123,149,15,108,26,0.2608695652173913,0.12195121951219512,45
2023-06-06,Shelter 3,132,143,32,100,11,126,147,17,109,21,0.24242424242424243,0.1349206349206349,49
2023-06-07,Shelter 3,100,150,42,58,50,119,144,26,93,25,0.42,0.2184873949579832,68
2023-06-08,Shelter 3,123,149,26,97,26,131,146,14,117,15,0.21138211382113822,0.10687022900763359,40
2023-06-09,Shelter 3,140,142,32,108,2,125,144,30,95,19,0.22857142857142856,0.24,62
2023-06-10,Shelter 3,133,148,29,104,15,110,146,14,96,36,0.21804511278195488,0.12727272727272726,43
2023-06-11,Shelter 3,139,148,28,111,9,105,143,19,86,38,0.2014388489208633,0.18095238095238095,47
2023-06-12,Shelter 3,125,146,31,94,21,127,142,22,105,15,0.248,0.1732283464566929,53
2023-06-13,Shelter 3,122,143,22,100,21,120,147,30,90,27,0.18032786885245902,0.25,52
2023-06-14,Shelter 3,133,145,26,107,12,135,146,26,109,11,0.19548872180451127,0.1925925925925926,52
2023-06-15,Shelter 3,126,145,37,89,19,134,148,20,114,14,0.29365079365079366,0.14925373134328357,57
2023-06-16,Shelter 3,127,144,23,104,17,110,141,23,87,31,0.18110236220472442,0.20909090909090908,46
2023-06-17,Shelter 3,112,147,26,86,35,113,145,28,85,32,0.23214285714285715,0.24778761061946902,54
2023-06-18,Shelter 3,132,145,28,104,13,132,140,18,114,8,0.21212121212121213,0.13636363636363635,46
2023-06-19,Shelter 3,120,143,38,82,23,128,142,17,111,14,0.31666666666666665,0.1328125,55
2023-06-20,Shelter 3,124,140,30,94,16,106,144,27,79,38,0.24193548387096775,0.25471698113207547,57
2023-06-21,Shelter 3,109,147,35,74,38,131,150,20,111,19,0.3211009174311927,0.15267175572519084,55
2023-06-22,Shelter 3,115,143,37,78,28,115,147,19,96,32,0.3217391304347826,0.16521739130434782,56
2023-06-23,Shelter 3,102,146,23,79,44,121,147,19,102,26,0.22549019607843138,0.15702479338842976,42
2023-06-24,Shelter 3,130,146,27,103,16,115,148,13,102,33,0.2076923076923077,0.11304347826086956,40
2023-06-25,Shelter 3,132,142,34,98,10,137,148,16,121,11,0.25757575757575757,0.11678832116788321,50
2023-06-26,Shelter 3,113,143,27,86,30,109,144,21,88,35,0.23893805309734514,0.1926605504587156,48
2023-06-27,Shelter 3,125,145,22,103,20,135,141,21,114,6,0.176,0.15555555555555556,43
2023-06-28,Shelter 3,130,141,26,104,11,126,142,18,108,16,0.2,0.14285714285714285,44
2023-06-29,Shelter 3,109,142,40,69,33,119,150,20,99,31,0.3669724770642202,0.16806722689075632,60
2023-06-30,Shelter 3,104,146,27,77,42,111,145,19,92,34,0.25961538461538464,0.17117117117117117,46
2023-07-01,Shelter 3,122,142,29,93,20,106,142,21,85,36,0.23770491803278687,0.19811320754716982,50
2023-07-02,Shelter 3,121,148,27,94,27,111,142,23,88,31,0.2231404958677686,0.2072072072072072,50
2023-07-03,Shelter 3,130,148,23,107,18,111,145,15,96,34,0.17692307692307693,0.13513513513513514,38
2023-07-04,Shelter 3,140,140,28,112,0,138,146,21,117,8,0.2,0.15217391304347827,49
2023-07-05,Shelter 3,138,144,26,112,6,118,148,22,96,30,0.18840579710144928,0.1864406779661017,48
2023-07-06,Shelter 3,108,147,35,73,39,104,142,18,86,38,0.32407407407407407,0.17307692307692307,53
2023-07-07,Shelter 3,134,145,35,99,11,140,142,17,123,2,0.26119402985074625,0.12142857142857143,52
2023-07-08,Shelter 3,113,146,32,81,33,132,141,24,108,9,0.2831858407079646,0.18181818181818182,56
2023-07-09,Shelter 3,119,145,31,88,26,132,142,21,111,10,0.2605042016806723,0.1590909090909091,52
2023-07-10,Shelter 3,114,146,22,92,32,103,144,22,81,41,0.19298245614035087,0.21359223300970873,44
2023-07-11,Shelter 3,133,144,25,108,11,129,150,20,109,21,0.18796992481203006,0.15503875968992248,45
2023-07-12,Shelter 3,122,148,36,86,26,121,143,19,102,22,0.29508196721311475,0.15702479338842976,55
2023-07-13,Shelter 3,139,145,27,112,6,129,150,20,109,21,0.19424460431654678,0.15503875968992248,47
2023-07-14,Shelter 3,134,141,32,102,7,117,145,19,98,28,0.23880597014925373,0.1623931623931624,51
2023-07-15,Shelter 3,126,143,28,98,17,112,141,22,90,29,0.2222222222222222,0.19642857142857142,50
2023-07-16,Shelter 3,122,144,31,91,22,117,144,22,95,27,0.2540983606557377,0.18803418803418803,53
2023-07-17,Shelter 3,114,145,42,72,31,116,147,27,89,31,0.3684210526315789,0.23275862068965517,69
2023-07-18,Shelter 3,101,140,39,62,39,134,143,18,116,9,0.38613861386138615,0.13432835820895522,57
2023-07-19,Shelter 3,133,142,34,99,9,104,148,23,81,44,0.2556390977443609,0.22115384615384615,57
2023-07-20,Shelter 3,137,143,28,109,6,111,148,14,97,37,0.20437956204379562,0.12612612612612611,42
2023-07-21,Shelter 3,140,147,32,108,7,100,141,21,79,41,0.22857142857142856,0.21,53
2023-07-22,Shelter 3,131,142,30,101,11,119,143,24,95,24,0.22900763358778625,0.20168067226890757,54
2023-07-23,Shelter 3,118,147,26,92,29,100,142,23,77,42,0.22033898305084745,0.23,49
2023-07-24,Shelter 3,113,142,34,79,29,114,143,21,93,29,0.3008849557522124,0.18421052631578946,55
2023-07-25,Shelter 3,129,143,37,92,14,107,150,27,80,43,0.2868217054263566,0.2523364485981308,64
2023-07-26,Shelter 3,101,149,28,73,48,126,144,21,105,18,0.27722772277227725,0.16666666666666666,49
2023-07-27,Shelter 3,131,147,32,99,16,129,145,21,108,16,0.24427480916030533,0.16279069767441862,53
2023-07-28,Shelter 3,119,142,30,89,23,117,150,20,97,33,0.25210084033613445,0.17094017094017094,50
2023-07-29,Shelter 3,127,145,19,108,18,101,148,13,88,47,0.14960629921259844,0.12871287128712872,32
2023-07-30,Shelter 3,112,147,25,87,35,101,144,26,75,43,0.22321428571428573,0.25742574257425743,51
2023-07-31,Shelter 3,101,144,26,75,43,107,150,22,85,43,0.25742574257425743,0.205607476635514,48
2023-08-01,Shelter 3,134,144,35,99,10,113,145,30,83,32,0.26119402985074625,0.26548672566371684,65
2023-08-02,Shelter 3,130,141,28,102,11,132,142,22,110,10,0.2153846153846154,0.16666666666666666,50
2023-08-03,Shelter 3,111,145,29,82,34,113,150,18,95,37,0.26126126126126126,0.1592920353982301,47
2023-08-04,Shelter 3,132,147,42,90,15,117,144,20,97,27,0.3181818181818182,0.17094017094017094,62
2023-08-05,Shelter 3,124,145,30,94,21,116,149,11,105,33,0.24193548387096775,0.09482758620689655,41
2023-08-06,Shelter 3,115,145,31,84,30,112,145,16,96,33,0.26956521739130435,0.14285714285714285,47
2023-08-07,Shelter 3,131,144,35,96,13,106,143,16,90,37,0.26717557251908397,0.1509433962264151,51
2023-08-08,Shelter 3,111,150,23,88,39,113,144,28,85,31,0.2072072072072072,0.24778761061946902,51
2023-08-09,Shelter 3,140,140,36,104,0,138,144,24,114,6,0.2571428571428571,0.17391304347826086,60
2023-08-10,Shelter 3,135,148,37,98,13,132,149,17,115,17,0.2740740740740741,0.12878787878787878,54
2023-08-11,Shelter 3,127,141,31,96,14,132,146,8,124,14,0.2440944881889764,0.06060606060606061,39
2023-08-12,Shelter 3,131,141,34,97,10,111,147,20,91,36,0.2595419847328244,0.18018018018018017,54
2023-08-13,Shelter 3,108,149,38,70,41,114,150,20,94,36,0.35185185185185186,0.17543859649122806,58
2023-08-14,Shelter 3,107,146,28,79,39,101,144,15,86,43,0.2616822429906542,0.1485148514851485,43
2023-08-15,Shelter 3,139,142,31,108,3,131,149,24,107,18,0.22302158273381295,0.183206106870229,55
2023-08-16,Shelter 3,129,147,29,100,18,134,148,16,118,14,0.2248062015503876,0.11940298507462686,45
2023-08-17,Shelter 3,131,148,24,107,17,109,144,18,91,35,0.183206106870229,0.1651376146788991,42
2023-08-18,Shelter 3,116,140,35,81,24,106,145,17,89,39,0.3017241379310345,0.16037735849056603,52
2023-08-19,Shelter 3,123,146,43,80,23,106,150,25,81,44,0.34959349593495936,0.2358490566037736,68
2023-08-20,Shelter 3,100,144,33,67,44,117,145,26,91,28,0.33,0.2222222222222222,59
2023-08-21,Shelter 3,114,145,24,90,31,132,146,17,115,14,0.21052631578947367,0.12878787878787878,41
2023-08-22,Shelter 3,132,142,27,105,10,112,150,16,96,38,0.20454545454545456,0.14285714285714285,43
2023-08-23,Shelter 3,132,144,35,97,12,132,141,13,119,9,0.26515151515151514,0.09848484848484848,48
2023-08-24,Shelter 3,111,150,32,79,39,112,146,19,93,34,0.2882882882882883,0.16964285714285715,51
2023-08-25,Shelter 3,106,144,32,74,38,102,145,25,77,43,0.3018867924528302,0.24509803921568626,57
2023-08-26,Shelter 3,135,141,23,112,6,121,150,19,102,29,0.17037037037037037,0.15702479338842976,42
2023-08-27,Shelter 3,134,141,35,99,7,137,140,19,118,3,0.26119402985074625,0.1386861313868613,54
2023-08-28,Shelter 3,111,145,36,75,34,103,148,27,76,45,0.32432432432432434,0.2621359223300971,63
2023-08-29,Shelter 3,107,140,30,77,33,134,150,25,109,16,0.2803738317757009,0.1865671641791045,55
2023-08-30,Shelter 3,139,144,30,109,5,136,149,20,116,13,0.2158273381294964,0.14705882352941177,50
2023-08-31,Shelter 3,138,142,21,117,4,112,144,25,87,32,0.15217391304347827,0.22321428571428573,46
2023-09-01,Shelter 3,124,140,47,77,16,128,144,16,112,16,0.3790322580645161,0.125,63
2023-09-02,Shelter 3,101,144,32,69,43,130,143,20,110,13,0.31683168316831684,0.15384615384615385,52
2023-09-03,Shelter 3,120,148,27,93,28,124,148,23,101,24,0.225,0.18548387096774194,50
2023-09-04,Shelter 3,103,140,35,68,37,103,144,19,84,41,0.33980582524271846,0.18446601941747573,54
2023-09-05,Shelter 3,140,149,29,111,9,112,144,20,92,32,0.20714285714285716,0.17857142857142858,49
2023-09-06,Shelter 3,112,149,30,82,37,127,140,20,107,13,0.26785714285714285,0.15748031496062992,50
2023-09-07,Shelter 3,103,149,30,73,46,119,143,34,85,24,0.2912621359223301,0.2857142857142857,64
2023-09-08,Shelter 3,110,141,27,83,31,140,143,18,122,3,0.24545454545454545,0.12857142857142856,45
2023-09-09,Shelter 3,108,144,37,71,36,109,141,10,99,32,0.3425925925925926,0.09174311926605505,47
2023-09-10,Shelter 3,118,141,18,100,23,108,144,16,92,36,0.15254237288135594,0.14814814814814814,34
2023-09-11,Shelter 3,110,146,38,72,36,131,148,25,106,17,0.34545454545454546,0.19083969465648856,63
2023-09-12,Shelter 3,108,144,34,74,36,114,142,21,93,28,0.3148148148148148,0.18421052631578946,55
2023-09-13,Shelter 3,126,143,24,102,17,137,143,20,117,6,0.19047619047619047,0.145985401459854,44
2023-09-14,Shelter 3,140,140,24,116,0,109,141,15,94,32,0.17142857142857143,0.13761467889908258,39
2023-09-15,Shelter 3,131,145,30,101,14,116,143,23,93,27,0.22900763358778625,0.19827586206896552,53
2023-09-16,Shelter 3,114,144,33,81,30,117,143,12,105,26,0.2894736842105263,0.10256410256410256,45
2023-09-17,Shelter 3,110,141,25,85,31,134,148,25,109,14,0.22727272727272727,0.1865671641791045,50
2023-09-18,Shelter 3,128,141,38,90,13,132,142,21,111,10,0.296875,0.1590909090909091,59
2023-09-19,Shelter 3,110,144,24,86,34,120,146,24,96,26,0.21818181818181817,0.2,48
2023-09-20,Shelter 3,124,148,32,92,24,126,146,18,108,20,0.25806451612903225,0.14285714285714285,50
2023-09-21,Shelter 3,100,145,25,75,45,114,140,13,101,26,0.25,0.11403508771929824,38
2023-09-22,Shelter 3,138,142,26,112,4,139,145,12,127,6,0.18840579710144928,0.08633093525179857,38
2023-09-23,Shelter 3,105,150,33,72,45,120,145,15,105,25,0.3142857142857143,0.125,48
2023-09-24,Shelter 3,112,143,26,86,31,123,146,18,105,23,0.23214285714285715,0.14634146341463414,44
2023-09-25,Shelter 3,118,148,39,79,30,105,150,25,80,45,0.3305084745762712,0.23809523809523808,64
2023-09-26,Shelter 3,105,144,33,72,39,120,145,20,100,25,0.3142857142857143,0.16666666666666666,53
2023-09-27,Shelter 3,128,140,30,98,12,122,150,36,86,28,0.234375,0.29508196721311475,66
2023-09-28,Shelter 3,137,142,24,113,5,124,140,16,108,16,0.17518248175182483,0.12903225806451613,40
2023-09-29,Shelter 3,128,148,32,96,20,133,145,24,109,12,0.25,0.18045112781954886,56
2023-09-30,Shelter 3,114,141,20,94,27,102,147,20,82,45,0.17543859649122806,0.19607843137254902,40
2023-10-01,Shelter 3,109,141,29,80,32,124,140,21,103,16,0.26605504587155965,0.1693548387096774,50
2023-10-02,Shelter 3,108,147,37,71,39,115,142,19,96,27,0.3425925925925926,0.16521739130434782,56
2023-10-03,Shelter 3,115,143,32,83,28,139,144,21,118,5,0.2782608695652174,0.1510791366906475,53
2023-10-04,Shelter 3,132,140,26,106,8,125,150,23,102,25,0.19696969696969696,0.184,49
2023-10-05,Shelter 3,125,144,37,88,19,137,144,20,117,7,0.296,0.145985401459854,57
2023-10-06,Shelter 3,118,144,34,84,26,134,146,26,108,12,0.288135593220339,0.19402985074626866,60
2023-10-07,Shelter 3,137,141,27,110,4,124,148,23,101,24,0.19708029197080293,0.18548387096774194,50
2023-10-08,Shelter 3,137,149,34,103,12,137,147,22,115,10,0.24817518248175183,0.16058394160583941,56
2023-10-09,Shelter 3,122,146,35,87,24,124,142,19,105,18,0.28688524590163933,0.1532258064516129,54
2023-10-10,Shelter 3,104,143,30,74,39,134,146,17,117,12,0.28846153846153844,0.12686567164179105,47
2023-10-11,Shelter 3,121,149,29,92,28,123,147,15,108,24,0.2396694214876033,0.12195121951219512,44
2023-10-12,Shelter 3,132,146,29,103,14,105,147,17,88,42,0.2196969696969697,0.1619047619047619,46
2023-10-13,Shelter 3,102,150,35,67,48,131,145,18,113,14,0.3431372549019608,0.13740458015267176,53
2023-10-14,Shelter 3,103,147,22,81,44,135,145,18,117,10,0.21359223300970873,0.13333333333333333,40
2023-10-15,Shelter 3,130,140,30,100,10,107,148,24,83,41,0.23076923076923078,0.22429906542056074,54
2023-10-16,Shelter 3,136,142,31,105,6,124,140,25,99,16,0.22794117647058823,0.20161290322580644,56
2023-10-17,Shelter 3,126,142,29,97,16,112,145,21,91,33,0.23015873015873015,0.1875,50
2023-10-18,Shelter 3,116,141,28,88,25,100,142,23,77,42,0.2413793103448276,0.23,51
2023-10-19,Shelter 3,129,147,32,97,18,125,141,23,102,16,0.24806201550387597,0.184,55
2023-10-20,Shelter 3,119,146,33,86,27,111,148,16,95,37,0.2773109243697479,0.14414414414414414,49
2023-10-21,Shelter 3,126,147,39,87,21,100,141,21,79,41,0.30952380952380953,0.21,60
2023-10-22,Shelter 3,110,145,39,71,35,102,140,20,82,38,0.35454545454545455,0.19607843137254902,59
2023-10-23,Shelter 3,102,142,24,78,40,124,150,19,105,26,0.23529411764705882,0.1532258064516129,43
2023-10-24,Shelter 3,137,146,27,110,9,102,142,21,81,40,0.19708029197080293,0.20588235294117646,48
2023-10-25,Shelter 3,128,149,30,98,21,135,145,12,123,10,0.234375,0.08888888888888889,42
2023-10-26,Shelter 3,100,143,29,71,43,105,146,21,84,41,0.29,0.2,50
2023-10-27,Shelter 3,129,141,27,102,12,111,147,21,90,36,0.20930232558139536,0.1891891891891892,48
2023-10-28,Shelter 3,115,143,29,86,28,118,147,16,102,29,0.25217391304347825,0.13559322033898305,45
2023-10-29,Shelter 3,129,146,28,101,17,114,147,18,96,33,0.21705426356589147,0.15789473684210525,46
2023-10-30,Shelter 3,109,140,40,69,31,117,150,16,101,33,0.3669724770642202,0.13675213675213677,56
2023-10-31,Shelter 3,127,148,30,97,21,140,149,18,122,9,0.23622047244094488,0.12857142857142856,48
2023-11-01,Shelter 3,131,143,29,102,12,109,143,21,88,34,0.22137404580152673,0.1926605504587156,50
2023-11-02,Shelter 3,140,146,29,111,6,130,141,31,99,11,0.20714285714285716,0.23846153846153847,60
2023-11-03,Shelter 3,102,144,24,78,42,114,148,35,79,34,0.23529411764705882,0.30701754385964913,59
2023-11-04,Shelter 3,110,145,28,82,35,133,145,29,104,12,0.2545454545454545,0.21804511278195488,57
2023-11-05,Shelter 3,124,140,30,94,16,101,141,20,81,40,0.24193548387096775,0.19801980198019803,50
2023-11-06,Shelter 3,117,148,36,81,31,137,148,22,115,11,0.3076923076923077,0.16058394160583941,58
2023-11-07,Shelter 3,127,142,31,96,15,137,149,25,112,12,0.2440944881889764,0.18248175182481752,56
2023-11-08,Shelter 3,100,143,34,66,43,114,144,16,98,30,0.34,0.14035087719298245,50
2023-11-09,Shelter 3,125,145,30,95,20,103,149,18,85,46,0.24,0.17475728155339806,48
